time,open,high,low,close,signal,SMA:10,SMA:2,10-2 crossover,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,
2018-02-05T06:34:00.000,1.24584,1.24631,1.24584,1.24625,1.0,1.245766,1.2460550000000001,2.8900000000020576E-4,0.5232558139535094,0.2906976744186737,0.06976744186039907,0.22093023255827463,0.2093023255814554,0.2093023255814554,0.27906976744185447,0.46511627906967135,0.4767441860464906,0.9302325581396009,
2018-02-05T06:36:00.000,1.24626,1.24627,1.24583,1.24585,1.0,1.245761,1.2460499999999999,2.889999999999837E-4,0.2906976744186737,0.06976744186039907,0.22093023255827463,0.2093023255814554,0.2093023255814554,0.27906976744185447,0.46511627906967135,0.4767441860464906,0.9302325581396009,0.46511627906967135,
2018-02-05T06:38:00.000,1.24586,1.24594,1.24564,1.24564,0.0,1.245755,1.2457449999999999,-1.0000000000065512E-5,0.06976744186039907,0.22093023255827463,0.2093023255814554,0.2093023255814554,0.27906976744185447,0.46511627906967135,0.4767441860464906,0.9302325581396009,0.46511627906967135,0.22093023255827463,
2018-02-05T06:40:00.000,1.24566,1.24594,1.24563,1.24587,0.0,1.245791,1.245755,-3.6000000000147026E-5,0.20238095238096812,0.19047619047612754,0.19047619047612754,0.26190476190464235,0.45238095238076986,0.46428571428561044,0.9285714285714852,0.45238095238076986,0.20238095238096812,0.476190476190451,
2018-02-05T06:42:00.000,1.24589,1.24594,1.24549,1.24549,-1.0,1.245776,1.2456800000000001,-9.599999999987396E-5,0.18072289156635532,0.18072289156635532,0.25301204819279044,0.4457831325300399,0.4578313253012016,0.9277108433735649,0.4457831325300399,0.192771084337517,0.4698795180723633,0.012048192771161693,
2018-02-05T06:44:00.000,1.24551,1.24606,1.24549,1.24595,-1.0,1.245808,1.24572,-8.800000000008801E-5,0.17073170731709958,0.2439024390243506,0.43902439024377693,0.4512195121950757,0.9268292682927489,0.43902439024377693,0.18292682926839834,0.46341463414637446,0.0,0.5609756097559523,
2018-02-05T06:46:00.000,1.24594,1.24607,1.24562,1.2459,1.0,1.245835,1.245925,8.999999999992347E-5,0.2439024390243506,0.43902439024377693,0.4512195121950757,0.9268292682927489,0.43902439024377693,0.18292682926839834,0.46341463414637446,0.0,0.5609756097559523,0.5,
2018-02-05T06:48:00.000,1.24589,1.24589,1.24567,1.24579,0.0,1.245845,1.245845,0.0,0.43902439024377693,0.4512195121950757,0.9268292682927489,0.43902439024377693,0.18292682926839834,0.46341463414637446,0.0,0.5609756097559523,0.5,0.3658536585365259,
2018-02-05T06:50:00.000,1.24578,1.24582,1.2455,1.2456,-1.0,1.24582,1.245695,-1.2499999999993072E-4,0.4512195121950757,0.9268292682927489,0.43902439024377693,0.18292682926839834,0.46341463414637446,0.0,0.5609756097559523,0.5,0.3658536585365259,0.13414634146347407,
2018-02-05T06:52:00.000,1.24561,1.2458,1.24518,1.24532,-1.0,1.245766,1.24546,-3.0599999999991745E-4,0.9469026548673053,0.5929203539822157,0.40707964601778435,0.6106194690265783,0.2743362831858511,0.681415929203439,0.6371681415929256,0.5398230088495211,0.3716814159292557,0.1238938053097519,
2018-02-05T06:54:00.000,1.24533,1.24548,1.24511,1.24527,-1.0,1.245668,1.245295,-3.729999999999567E-4,0.6379310344826992,0.45689655172424026,0.6551724137931563,0.32758620689657814,0.7241379310344102,0.6810344827586504,0.586206896551711,0.42241379310351757,0.1810344827586504,0.13793103448289062,
2018-02-05T06:56:00.000,1.24513,1.24516,1.24489,1.24507,-1.0,1.24559,1.2451699999999999,-4.2000000000008697E-4,0.6355932203390293,0.830508474576284,0.5084745762711481,0.8983050847456575,0.8559322033898226,0.7627118644067222,0.6016949152542485,0.3644067796609707,0.3220338983051358,0.15254237288123154,
2018-02-05T06:58:00.000,1.24508,1.24509,1.24463,1.24476,-1.0,1.245502,1.244915,-5.870000000001152E-4,0.8611111111111368,0.5972222222222351,0.9166666666665896,0.8819444444444509,0.8055555555555298,0.6736111111111561,0.47916666666668595,0.4444444444445472,0.3055555555555299,0.09027777777789985,
2018-02-05T07:00:00.000,1.24475,1.24489,1.24446,1.24474,-1.0,1.245389,1.24475,-6.390000000000562E-4,0.6397515527950405,0.9254658385092474,0.8944099378882039,0.8260869565217152,0.7080745341615292,0.5341614906832444,0.5031055900622009,0.3788819875776132,0.1863354037268126,0.17391304347828485,
2018-02-05T07:02:00.000,1.24475,1.24499,1.24462,1.24469,-1.0,1.245309,1.244715,-5.939999999999834E-4,0.9254658385092474,0.8944099378882039,0.8260869565217152,0.7080745341615292,0.5341614906832444,0.5031055900622009,0.3788819875776132,0.1863354037268126,0.17391304347828485,0.14285714285724138,
2018-02-05T07:04:00.000,1.24468,1.2449,1.24468,1.24479,-1.0,1.245193,1.2447400000000002,-4.5299999999981466E-4,0.8944099378882039,0.8260869565217152,0.7080745341615292,0.5341614906832444,0.5031055900622009,0.3788819875776132,0.1863354037268126,0.17391304347828485,0.14285714285724138,0.20496894409946625,
2018-02-05T07:06:00.000,1.24474,1.24502,1.24453,1.24465,-1.0,1.245068,1.24472,-3.4800000000001496E-4,0.9300699300699399,0.7972027972028721,0.6013986013986415,0.5664335664336891,0.4265734265734135,0.20979020979033575,0.19580419580423056,0.1608391608392781,0.23076923076933828,0.132867132867223,
2018-02-05T07:08:00.000,1.24464,1.24469,1.24408,1.2441,-1.0,1.244899,1.244375,-5.239999999999689E-4,0.8735632183908588,0.7126436781609269,0.6839080459770833,0.5689655172413265,0.39080459770119047,0.379310344827551,0.3505747126437075,0.4080459770115221,0.3275862068965561,0.01149425287351188,
2018-02-05T07:10:00.000,1.24411,1.24427,1.24393,1.24424,-1.0,1.244763,1.24417,-5.930000000000657E-4,0.7433155080213764,0.7165775401070008,0.609625668449142,0.44385026737972805,0.43315508021388277,0.40641711229950717,0.45989304812837717,0.3850267379679354,0.09090909090909091,0.16577540106953267,
2018-02-05T07:12:00.000,1.24425,1.24452,1.24425,1.24442,-1.0,1.2446730000000001,1.2443300000000002,-3.429999999999822E-4,0.8645161290323681,0.735483870967718,0.5354838709678326,0.5225806451612959,0.49032258064524076,0.5548387096774943,0.46451612903231077,0.10967741935484518,0.20000000000002865,0.31612903225814215,
2018-02-05T07:14:00.000,1.24445,1.24453,1.24399,1.2442,-1.0,1.244566,1.24431,-2.56000000000034E-4,0.9268292682925684,0.6747967479675325,0.6585365853658008,0.6178861788618326,0.6991869918699495,0.5853658536585498,0.13821138211381673,0.25203252032521645,0.398373983739899,0.2195121951219336,
2018-02-05T07:16:00.000,1.24419,1.24441,1.24413,1.2443,-1.0,1.244489,1.24425,-2.389999999998782E-4,0.715517241379373,0.698275862068916,0.6551724137931563,0.7413793103448671,0.6206896551724336,0.14655172413792775,0.26724137931036135,0.42241379310351757,0.23275862068963868,0.3189655172413496,
2018-02-05T07:18:00.000,1.24431,1.24448,1.24416,1.24435,-1.0,1.244448,1.244325,-1.2300000000009526E-4,0.743119266055001,0.6972477064220819,0.7889908256881238,0.6605504587156243,0.1559633027522917,0.2844036697247912,0.44954128440374824,0.24770642201833368,0.33944954128437566,0.3853211009174985,
2018-02-05T07:20:00.000,1.24435,1.24445,1.24426,1.24445,0.0,1.244419,1.2444000000000002,-1.89999999997692E-5,0.6972477064220819,0.7889908256881238,0.6605504587156243,0.1559633027522917,0.2844036697247912,0.44954128440374824,0.24770642201833368,0.33944954128437566,0.3853211009174985,0.47706422018354044,
2018-02-05T07:22:00.000,1.24446,1.24467,1.2444,1.24452,1.0,1.244402,1.244485,8.300000000005525E-5,0.7889908256881238,0.6605504587156243,0.1559633027522917,0.2844036697247912,0.44954128440374824,0.24770642201833368,0.33944954128437566,0.3853211009174985,0.47706422018354044,0.5412844036697901,
2018-02-05T07:24:00.000,1.24452,1.24457,1.24428,1.24457,1.0,1.24438,1.244545,1.6499999999997073E-4,0.6605504587156243,0.1559633027522917,0.2844036697247912,0.44954128440374824,0.24770642201833368,0.33944954128437566,0.3853211009174985,0.47706422018354044,0.5412844036697901,0.5871559633027094,
2018-02-05T07:26:00.000,1.24457,1.24477,1.24451,1.24471,1.0,1.244386,1.24464,2.5399999999997647E-4,0.20238095238096812,0.36904761904767885,0.5833333333334876,0.3214285714285809,0.44047619047619363,0.5000000000001321,0.619047619047745,0.7023809523811003,0.7619047619047745,0.9285714285714852,
2018-02-05T07:28:00.000,1.24473,1.24473,1.24422,1.2444,1.0,1.244416,1.244555,1.3900000000011126E-4,0.36904761904767885,0.5833333333334876,0.3214285714285809,0.44047619047619363,0.5000000000001321,0.619047619047745,0.7023809523811003,0.7619047619047745,0.9285714285714852,0.5595238095238064,
2018-02-05T07:30:00.000,1.2444,1.24471,1.2443,1.24436,0.0,1.244428,1.24438,-4.8000000000048004E-5,0.5512820512822447,0.26923076923082395,0.3974358974359376,0.4615384615386367,0.5897435897437503,0.6794871794873584,0.7435897435897728,0.9230769230769887,0.5256410256410512,0.4743589743589488,
2018-02-05T07:32:00.000,1.24437,1.24453,1.244,1.244,-1.0,1.244386,1.24418,-2.0599999999992846E-4,0.26923076923082395,0.3974358974359376,0.4615384615386367,0.5897435897437503,0.6794871794873584,0.7435897435897728,0.9230769230769887,0.5256410256410512,0.4743589743589488,0.012820512820596762,
2018-02-05T07:34:00.000,1.244,1.24429,1.24394,1.24424,-1.0,1.24439,1.2441200000000001,-2.6999999999999247E-4,0.43373493975899424,0.4939759036145513,0.6144578313253979,0.6987951807230173,0.7590361445783068,0.9277108433735456,0.5542168674698409,0.5060240963854487,0.07228915662645445,0.3614457831325398,
2018-02-05T07:36:00.000,1.24426,1.24453,1.24421,1.24447,-1.0,1.244407,1.244355,-5.199999999994098E-5,0.4939759036145513,0.6144578313253979,0.6987951807230173,0.7590361445783068,0.9277108433735456,0.5542168674698409,0.5060240963854487,0.07228915662645445,0.3614457831325398,0.6385542168674602,
2018-02-05T07:38:00.000,1.24446,1.24477,1.24441,1.24455,1.0,1.244427,1.24451,8.300000000005525E-5,0.6144578313253979,0.6987951807230173,0.7590361445783068,0.9277108433735456,0.5542168674698409,0.5060240963854487,0.07228915662645445,0.3614457831325398,0.6385542168674602,0.7349397590362445,
2018-02-05T07:40:00.000,1.24456,1.24472,1.24455,1.24462,1.0,1.244444,1.244585,1.4099999999994672E-4,0.6987951807230173,0.7590361445783068,0.9277108433735456,0.5542168674698409,0.5060240963854487,0.07228915662645445,0.3614457831325398,0.6385542168674602,0.7349397590362445,0.8192771084338639,
2018-02-05T07:42:00.000,1.24463,1.24486,1.24463,1.24476,1.0,1.244468,1.24469,2.220000000001665E-4,0.6847826086955289,0.8369565217390333,0.4999999999998793,0.4565217391302721,0.0652173913042901,0.3260869565216919,0.5760869565216316,0.663043478260846,0.7391304347825982,0.8913043478261027,
2018-02-05T07:44:00.000,1.24476,1.24482,1.24454,1.24454,1.0,1.244465,1.24465,1.8500000000010175E-4,0.8369565217390333,0.4999999999998793,0.4565217391302721,0.0652173913042901,0.3260869565216919,0.5760869565216316,0.663043478260846,0.7391304347825982,0.8913043478261027,0.6521739130433838,
2018-02-05T07:46:00.000,1.24453,1.24455,1.24429,1.24436,0.0,1.24443,1.24445,2.0000000000131024E-5,0.4999999999998793,0.4565217391302721,0.0652173913042901,0.3260869565216919,0.5760869565216316,0.663043478260846,0.7391304347825982,0.8913043478261027,0.6521739130433838,0.4565217391302721,
2018-02-05T07:48:00.000,1.24435,1.24438,1.2442,1.24426,-1.0,1.244416,1.24431,-1.0599999999993948E-4,0.4565217391302721,0.0652173913042901,0.3260869565216919,0.5760869565216316,0.663043478260846,0.7391304347825982,0.8913043478261027,0.6521739130433838,0.4565217391302721,0.34782608695637485,
2018-02-05T07:50:00.000,1.24427,1.2446,1.24425,1.24425,-1.0,1.244405,1.2442549999999999,-1.500000000000945E-4,0.0652173913042901,0.3260869565216919,0.5760869565216316,0.663043478260846,0.7391304347825982,0.8913043478261027,0.6521739130433838,0.4565217391302721,0.34782608695637485,0.336956521739154,
2018-02-05T07:52:00.000,1.24425,1.24457,1.24411,1.24454,-1.0,1.244459,1.244395,-6.4000000000064E-5,0.3260869565216919,0.5760869565216316,0.663043478260846,0.7391304347825982,0.8913043478261027,0.6521739130433838,0.4565217391302721,0.34782608695637485,0.336956521739154,0.6521739130433838,
2018-02-05T07:54:00.000,1.24454,1.24494,1.24454,1.24475,1.0,1.24451,1.244645,1.3499999999999623E-4,0.43373493975899424,0.5301204819277785,0.6144578313253979,0.7831325301206367,0.5180722891566136,0.3012048192769827,0.18072289156613613,0.16867469879523875,0.5180722891566136,0.7710843373494717,
2018-02-05T07:56:00.000,1.24475,1.24478,1.24464,1.24464,1.0,1.244527,1.244695,1.6800000000016801E-4,0.5301204819277785,0.6144578313253979,0.7831325301206367,0.5180722891566136,0.3012048192769827,0.18072289156613613,0.16867469879523875,0.5180722891566136,0.7710843373494717,0.6385542168674602,
2018-02-05T07:58:00.000,1.24462,1.24474,1.24425,1.24426,0.0,1.244498,1.24445,-4.8000000000048004E-5,0.6144578313253979,0.7831325301206367,0.5180722891566136,0.3012048192769827,0.18072289156613613,0.16867469879523875,0.5180722891566136,0.7710843373494717,0.6385542168674602,0.18072289156613613,
2018-02-05T08:00:00.000,1.24426,1.24428,1.24361,1.24379,-1.0,1.244415,1.244025,-3.900000000001125E-4,0.8646616541354363,0.6992481203007469,0.5639097744360162,0.4887218045112029,0.48120300751883843,0.6992481203007469,0.8571428571429048,0.7744360902255601,0.4887218045112029,0.13533834586456375,
2018-02-05T08:02:00.000,1.2438,1.2442,1.24359,1.244,-1.0,1.244339,1.243895,-4.4400000000011097E-4,0.703703703703728,0.5703703703703399,0.4962962962962719,0.48888888888898024,0.703703703703728,0.8592592592593202,0.777777777777796,0.4962962962962719,0.14814814814813596,0.30370370370372807,
2018-02-05T08:04:00.000,1.24399,1.24425,1.24394,1.24417,-1.0,1.244302,1.244085,-2.169999999999117E-4,0.5703703703703399,0.4962962962962719,0.48888888888898024,0.703703703703728,0.8592592592593202,0.777777777777796,0.4962962962962719,0.14814814814813596,0.30370370370372807,0.4296296296296601,
2018-02-05T08:06:00.000,1.2442,1.24428,1.24383,1.24411,-1.0,1.244277,1.24414,-1.3700000000005375E-4,0.4962962962962719,0.48888888888898024,0.703703703703728,0.8592592592593202,0.777777777777796,0.4962962962962719,0.14814814814813596,0.30370370370372807,0.4296296296296601,0.3851851851852522,
2018-02-05T08:08:00.000,1.24412,1.24417,1.24382,1.24406,-1.0,1.244257,1.244085,-1.7199999999983895E-4,0.48888888888898024,0.703703703703728,0.8592592592593202,0.777777777777796,0.4962962962962719,0.14814814814813596,0.30370370370372807,0.4296296296296601,0.3851851851852522,0.34814814814813594,
2018-02-05T08:10:00.000,1.24407,1.24414,1.24393,1.24414,-1.0,1.244246,1.2441,-1.4599999999997948E-4,0.703703703703728,0.8592592592593202,0.777777777777796,0.4962962962962719,0.14814814814813596,0.30370370370372807,0.4296296296296601,0.3851851851852522,0.34814814814813594,0.4074074074074561,
2018-02-05T08:12:00.000,1.24414,1.24418,1.24384,1.244,-1.0,1.244192,1.24407,-1.2199999999995548E-4,0.8592592592593202,0.777777777777796,0.4962962962962719,0.14814814814813596,0.30370370370372807,0.4296296296296601,0.3851851851852522,0.34814814814813594,0.4074074074074561,0.30370370370372807,
2018-02-05T08:14:00.000,1.24399,1.24406,1.24376,1.24402,-1.0,1.244119,1.2440099999999998,-1.0900000000013677E-4,0.8823529411764487,0.5630252100839788,0.16806722689073436,0.3445378151260614,0.48739495798320426,0.4369747899160213,0.3949579831932444,0.4621848739496128,0.3445378151260614,0.3613445378150602,
2018-02-05T08:16:00.000,1.24404,1.24423,1.24379,1.24389,-1.0,1.244044,1.243955,-8.900000000000574E-5,0.582608695652137,0.17391304347824407,0.3565217391304583,0.504347826086985,0.4521739130435505,0.4086956521738929,0.47826086956526775,0.3565217391304583,0.3739130434782055,0.2608695652173661,
2018-02-05T08:18:00.000,1.24391,1.24417,1.24384,1.24415,0.0,1.244033,1.24402,-1.3000000000040757E-5,0.28985507246370285,0.5942028985506873,0.8405797101448669,0.7536231884058204,0.6811594202897339,0.7971014492753437,0.5942028985506873,0.6231884057969289,0.43478260869555424,0.8115942028986254,
2018-02-05T08:20:00.000,1.24416,1.2443,1.24403,1.24422,1.0,1.244076,1.244185,1.0900000000013677E-4,0.577464788732434,0.8169014084507527,0.732394366197302,0.6619718309858846,0.7746478873240273,0.577464788732434,0.6056338028168133,0.422535211267566,0.7887323943663733,0.88732394366217,
2018-02-05T08:22:00.000,1.24426,1.24445,1.24407,1.24427,1.0,1.244103,1.244245,1.420000000000865E-4,0.5942028985506873,0.5072463768116409,0.43478260869555424,0.5507246376811641,0.34782608695650774,0.3768115942027493,0.18840579710137464,0.5652173913044458,0.666666666666774,0.7391304347825387,
2018-02-05T08:24:00.000,1.24426,1.24479,1.24425,1.24459,1.0,1.244145,1.24443,2.849999999998687E-4,0.3398058252427603,0.29126213592227357,0.3689320388349661,0.23300970873786198,0.2524271844659273,0.12621359223296366,0.37864077669910656,0.4466019417476586,0.49514563106792975,0.8058252427184843,
2018-02-05T08:26:00.000,1.24458,1.24473,1.24447,1.24452,1.0,1.244186,1.244555,3.690000000000637E-4,0.29126213592227357,0.3689320388349661,0.23300970873786198,0.2524271844659273,0.12621359223296366,0.37864077669910656,0.4466019417476586,0.49514563106792975,0.8058252427184843,0.7378640776699322,
2018-02-05T08:28:00.000,1.24454,1.24473,1.24435,1.24455,1.0,1.244235,1.244535,2.9999999999996696E-4,0.3689320388349661,0.23300970873786198,0.2524271844659273,0.12621359223296366,0.37864077669910656,0.4466019417476586,0.49514563106792975,0.8058252427184843,0.7378640776699322,0.766990291262138,
2018-02-05T08:30:00.000,1.24456,1.24462,1.2444,1.24441,1.0,1.244262,1.24448,2.1800000000005149E-4,0.23300970873786198,0.2524271844659273,0.12621359223296366,0.37864077669910656,0.4466019417476586,0.49514563106792975,0.8058252427184843,0.7378640776699322,0.766990291262138,0.6310679611650339,
2018-02-05T08:32:00.000,1.24437,1.24455,1.24432,1.2445,1.0,1.244312,1.2444549999999999,1.429999999997822E-4,0.2524271844659273,0.12621359223296366,0.37864077669910656,0.4466019417476586,0.49514563106792975,0.8058252427184843,0.7378640776699322,0.766990291262138,0.6310679611650339,0.7184466019416513,
2018-02-05T08:34:00.000,1.2445,1.24472,1.24437,1.24439,1.0,1.2443490000000001,1.244445,9.599999999987396E-5,0.0999999999999778,0.3600000000000977,0.43000000000010435,0.4799999999999822,0.8000000000000445,0.7300000000000377,0.7600000000000089,0.6199999999999956,0.7099999999999089,0.6000000000000888,
2018-02-05T08:36:00.000,1.2444,1.24447,1.24406,1.24412,-1.0,1.244372,1.2442549999999999,-1.1700000000014477E-4,0.3263157894737162,0.40000000000004676,0.45263157894729217,0.789473684210551,0.7157894736842204,0.7473684210526144,0.5999999999999532,0.6947368421051352,0.5789473684211018,0.2947368421050885,
2018-02-05T08:38:00.000,1.2441,1.24445,1.244,1.24445,-1.0,1.244402,1.244285,-1.1699999999992272E-4,0.2784810126583417,0.34177215189869503,0.7468354430380245,0.658227848101305,0.6962025316455732,0.5189873417721341,0.6329113924049388,0.493670886076049,0.15189873417707286,0.5696202531645854,
2018-02-05T08:40:00.000,1.24446,1.2447,1.24438,1.24439,0.0,1.244419,1.24442,1.000000000139778E-6,0.34177215189869503,0.7468354430380245,0.658227848101305,0.6962025316455732,0.5189873417721341,0.6329113924049388,0.493670886076049,0.15189873417707286,0.5696202531645854,0.493670886076049,
2018-02-05T08:42:00.000,1.24438,1.24443,1.24425,1.24436,-1.0,1.244428,1.244375,-5.300000000008076E-5,0.7468354430380245,0.658227848101305,0.6962025316455732,0.5189873417721341,0.6329113924049388,0.493670886076049,0.15189873417707286,0.5696202531645854,0.493670886076049,0.4556962025314997,
2018-02-05T08:44:00.000,1.24435,1.24464,1.24424,1.24424,-1.0,1.244393,1.2443,-9.300000000012076E-5,0.7123287671234918,0.7534246575344216,0.5616438356165467,0.6849315068493359,0.5342465753426949,0.16438356164371895,0.6164383561645544,0.5342465753426949,0.493150684931461,0.32876712328774205,
2018-02-05T08:46:00.000,1.24423,1.24436,1.24408,1.24425,-1.0,1.244366,1.244245,-1.2100000000003774E-4,0.7534246575344216,0.5616438356165467,0.6849315068493359,0.5342465753426949,0.16438356164371895,0.6164383561645544,0.5342465753426949,0.493150684931461,0.32876712328774205,0.34246575342482005,
2018-02-05T08:48:00.000,1.24429,1.24481,1.24429,1.24468,1.0,1.244379,1.244465,8.60000000000305E-5,0.5061728395062135,0.6172839506172332,0.4814814814816338,0.14814814814802632,0.555555555555647,0.4814814814816338,0.44444444444435305,0.29629629629632676,0.30864197530875365,0.8395061728395468,
2018-02-05T08:50:00.000,1.24467,1.24487,1.24454,1.24468,1.0,1.2444060000000001,1.24468,2.7399999999988545E-4,0.5747126436781462,0.4482758620691327,0.137931034482653,0.5172413793104592,0.4482758620691327,0.41379310344821424,0.27586206896556126,0.28735632183920073,0.7816091954023809,0.7816091954023809,
2018-02-05T08:52:00.000,1.24469,1.24469,1.24439,1.24454,1.0,1.24441,1.24461,1.9999999999997797E-4,0.4482758620691327,0.137931034482653,0.5172413793104592,0.4482758620691327,0.41379310344821424,0.27586206896556126,0.28735632183920073,0.7816091954023809,0.7816091954023809,0.620689655172449,
2018-02-05T08:54:00.000,1.24453,1.24474,1.24441,1.24446,1.0,1.2444169999999999,1.2445,8.300000000005525E-5,0.137931034482653,0.5172413793104592,0.4482758620691327,0.41379310344821424,0.27586206896556126,0.28735632183920073,0.7816091954023809,0.7816091954023809,0.620689655172449,0.5287356321838435,
2018-02-05T08:56:00.000,1.24445,1.2445,1.24414,1.24414,-1.0,1.244419,1.2443,-1.1899999999998023E-4,0.5172413793104592,0.4482758620691327,0.41379310344821424,0.27586206896556126,0.28735632183920073,0.7816091954023809,0.7816091954023809,0.620689655172449,0.5287356321838435,0.160919540229932,
2018-02-05T08:58:00.000,1.24413,1.24426,1.24403,1.24405,-1.0,1.244379,1.2440950000000002,-2.839999999997289E-4,0.4285714285716174,0.39285714285709566,0.25000000000006606,0.26190476190490664,0.7738095238096151,0.7738095238096151,0.6071428571429044,0.5119047619047085,0.13095238095245332,0.023809523809681155,
2018-02-05T09:00:00.000,1.24404,1.24404,1.24315,1.24315,-1.0,1.2442549999999999,1.2436,-6.549999999998501E-4,0.7034883720930075,0.6337209302325995,0.6395348837210098,0.8895348837209776,0.8895348837209776,0.8081395348837487,0.7616279069767239,0.575581395348883,0.5232558139535769,0.0,
2018-02-05T09:02:00.000,1.24313,1.24321,1.2423,1.24271,-1.0,1.24409,1.2429299999999999,-0.0011600000000000499,0.7548638132296039,0.758754863813287,0.9260700389105387,0.9260700389105387,0.8715953307393205,0.8404669260700282,0.7159533073930318,0.6809338521401427,0.3307392996109067,0.15953307392997185,
2018-02-05T09:04:00.000,1.24276,1.24284,1.24245,1.2425,-1.0,1.243916,1.242605,-0.0013110000000000621,0.758754863813287,0.9260700389105387,0.9260700389105387,0.8715953307393205,0.8404669260700282,0.7159533073930318,0.6809338521401427,0.3307392996109067,0.15953307392997185,0.07782101167314436,
2018-02-05T09:06:00.000,1.24251,1.24251,1.2419,1.24206,-1.0,1.243697,1.24228,-0.0014170000000000016,0.9360269360269637,0.9360269360269637,0.8888888888889055,0.8619528619528509,0.7542087542087819,0.7239057239057766,0.4208754208754236,0.2727272727272727,0.20202020202018542,0.05387205387203449,
2018-02-05T09:08:00.000,1.24206,1.24217,1.24136,1.24156,-1.0,1.243385,1.24181,-0.001574999999999882,0.9458689458689693,0.9059829059829201,0.8831908831908738,0.7920227920228154,0.7663817663818109,0.5099715099715123,0.38461538461538464,0.32478632478631075,0.19943019943018303,0.0569800569800523,
2018-02-05T09:10:00.000,1.24155,1.24167,1.24124,1.24136,-1.0,1.243053,1.24146,-0.0015929999999999556,0.94285714285715,0.9199999999999847,0.8285714285714503,0.8028571428571869,0.5457142857142989,0.42000000000001647,0.3600000000000051,0.23428571428572262,0.0914285714285979,0.034285714285748004,
2018-02-05T09:12:00.000,1.24134,1.24153,1.24073,1.24152,-1.0,1.242751,1.2414399999999999,-0.0013110000000000621,0.9301745635910054,0.850374064837916,0.8279301745636201,0.6034912718204387,0.49376558603489934,0.44139650872815334,0.33167082294261396,0.20698254364087731,0.15710723192018267,0.19700748129672732,
2018-02-05T09:14:00.000,1.24151,1.24186,1.24143,1.24184,-1.0,1.242489,1.2416800000000001,-8.089999999998376E-4,0.9045092838196466,0.880636604774573,0.6419098143236012,0.525198938992032,0.4694960212201346,0.3527851458885654,0.2201591511936138,0.16710875331563316,0.2095490716180059,0.2944297082228103,
2018-02-05T09:16:00.000,1.24181,1.24183,1.24172,1.24173,-1.0,1.242248,1.2417850000000001,-4.629999999998802E-4,0.9405099150142117,0.6855524079320102,0.5609065155807299,0.5014164305948787,0.37677053824359846,0.23512747875352147,0.1784702549574907,0.22379603399430273,0.3144475920679897,0.28328611898015393,
2018-02-05T09:18:00.000,1.24175,1.24209,1.24175,1.24203,-1.0,1.242046,1.24188,-1.6599999999988846E-4,0.7311178247733904,0.5981873111782224,0.5347432024168784,0.4018126888217105,0.2507552870090349,0.1903323262839646,0.2386706948640074,0.33534743202416006,0.3021148036253513,0.3927492447129567,
2018-02-05T09:20:00.000,1.24203,1.24215,1.24172,1.24208,1.0,1.241939,1.2420550000000001,1.1600000000022703E-4,0.7983870967742007,0.7137096774193382,0.536290322580617,0.33467741935481776,0.2540322580644981,0.31854838709673594,0.44758064516130114,0.40322580645159845,0.524193548387078,0.5443548387097027,
2018-02-05T09:22:00.000,1.24209,1.24223,1.242,1.24211,1.0,1.241879,1.242095,2.1599999999999397E-4,0.8388625592416902,0.6303317535544719,0.3933649289099297,0.29857819905211275,0.37440758293834525,0.5260663507109155,0.47393364928908455,0.61611374407581,0.6398104265403167,0.6540284360189788,
2018-02-05T09:24:00.000,1.24212,1.24223,1.24192,1.24206,1.0,1.241835,1.2420849999999999,2.4999999999986144E-4,0.7471910112359053,0.46629213483142495,0.3539325842696328,0.44382022471904153,0.6235955056179838,0.5617977528089607,0.730337078651649,0.7584269662921593,0.7752808988764157,0.7471910112359053,
2018-02-05T09:26:00.000,1.24208,1.24216,1.24192,1.24192,1.0,1.241821,1.24199,1.689999999998637E-4,0.5533333333333186,0.4199999999999852,0.5266666666666222,0.7400000000000444,0.6666666666666666,0.8666666666666667,0.900000000000074,0.9200000000000592,0.8866666666666518,0.7933333333332889,
2018-02-05T09:28:00.000,1.24191,1.24195,1.24171,1.24181,0.0,1.241846,1.241865,1.8999999999991246E-5,0.4199999999999852,0.5266666666666222,0.7400000000000444,0.6666666666666666,0.8666666666666667,0.900000000000074,0.9200000000000592,0.8866666666666518,0.7933333333332889,0.7200000000000593,
2018-02-05T09:30:00.000,1.24181,1.24197,1.2415,1.24157,-1.0,1.241867,1.2416900000000002,-1.769999999998717E-4,0.5266666666666222,0.7400000000000444,0.6666666666666666,0.8666666666666667,0.900000000000074,0.9200000000000592,0.8866666666666518,0.7933333333332889,0.7200000000000593,0.5600000000000296,
2018-02-05T09:32:00.000,1.24154,1.24167,1.24126,1.24136,-1.0,1.241851,1.241465,-3.8599999999999746E-4,0.5979381443299748,0.4845360824742386,0.7938144329896955,0.845360824742386,0.8762886597939088,0.8247422680412182,0.6804123711339592,0.567010309278452,0.31958762886604075,0.10309278350515227,
2018-02-05T09:34:00.000,1.24136,1.24178,1.2411,1.24162,-1.0,1.241829,1.24149,-3.3900000000008923E-4,0.5575221238937966,0.8230088495575186,0.8672566371682372,0.8938053097345898,0.8495575221238711,0.7256637168140949,0.6283185840708677,0.41592920353985086,0.23008849557518646,0.4601769911503729,
