7.587827807434300853e-01,7.692548345080933991e-01,7.512202521638138286e-01,7.164339648832219742e-01,6.477179878381458256e-01,5.241615848353734508e-01,4.014581176541656693e-01,2.975782207646383015e-01,2.292595402125109372e-01,2.001955137235553184e-01
7.349020877299816679e-01,6.317213912245455143e-01,5.222557936546338153e-01,4.111080971196247047e-01,3.134778338853205781e-01,2.695056429480808813e-01,2.582799693154332887e-01,2.548709677127392048e-01,2.624102601126200862e-01,2.860268900910839518e-01
4.232926532799682895e-01,4.706954429777076010e-01,5.347872696941771142e-01,6.002538939783812477e-01,6.734193181131726824e-01,6.886201329112702219e-01,6.338700825833936126e-01,5.185235886124237581e-01,3.661624483403869701e-01,2.607708993818714793e-01
2.625162555521732832e-01,3.152617474711889023e-01,4.308133385745275823e-01,5.619587895856648085e-01,6.616728149158641603e-01,7.139272876417068758e-01,7.323485864072122320e-01,7.290716360089466441e-01,7.314107727556007355e-01,7.180261980389176513e-01
2.980426492919633352e-01,2.540783061442381530e-01,2.501301167222098054e-01,2.741132411361629773e-01,3.400028332744435833e-01,4.478663983753568001e-01,5.639269009867874383e-01,6.762766590118917120e-01,7.481346493108957940e-01,7.967758302733707332e-01
6.196601276943854986e-01,6.289274415840730992e-01,5.532971420604334556e-01,4.524051127828079277e-01,3.640894628846295666e-01,3.549437763252868416e-01,4.177775911532812247e-01,5.431198864116943970e-01,6.802011345212551907e-01,7.268446478024260804e-01
