datetime,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,cluster
2018-02-05 01:20:00,0.8904109589040179,0.7260273972603489,0.6849315068494317,0.6027397260272931,0.5890410958905234,0.8767123287672483,0.4109589041097807,0.013698630137073802,0.1643835616439731,0.2602739726028814,0
2018-02-05 01:21:00,0.7464788732396479,0.7042253521129227,0.6197183098591593,0.6056338028171261,0.901408450704516,0.4225352112678787,0.014084507042346022,0.16901408450721406,0.2676056338030107,0.3802816901408407,0
2018-02-05 01:22:00,0.7462686567164772,0.6567164179102747,0.6417910447761838,0.9552238805970644,0.4477611940300189,0.01492537313442234,0.17910447761207385,0.2835820895523674,0.4029850746267519,0.2686567164179451,1
2018-02-05 01:23:00,0.6567164179102747,0.6417910447761838,0.9552238805970644,0.4477611940300189,0.01492537313442234,0.17910447761207385,0.2835820895523674,0.4029850746267519,0.2686567164179451,0.2388059701494318,1
2018-02-05 01:24:00,0.6417910447761838,0.9552238805970644,0.4477611940300189,0.01492537313442234,0.17910447761207385,0.2835820895523674,0.4029850746267519,0.2686567164179451,0.2388059701494318,0.4925373134329546,1
2018-02-05 01:25:00,0.9552238805970644,0.4477611940300189,0.01492537313442234,0.17910447761207385,0.2835820895523674,0.4029850746267519,0.2686567164179451,0.2388059701494318,0.4925373134329546,0.2388059701494318,1
2018-02-05 01:26:00,0.4761904761906776,0.015873015873116573,0.19047619047634154,0.3015873015874526,0.4285714285713279,0.28571428571433605,0.2539682539684553,0.5238095238096748,0.2539682539684553,0.3492063492064499,1
2018-02-05 01:27:00,0.02439024390259753,0.2926829268295457,0.4634146341466453,0.6585365853658008,0.4390243902440477,0.3902439024393942,0.8048780487808445,0.3902439024393942,0.5365853658538963,0.2682926829269481,2
2018-02-05 01:28:00,0.2564102564103002,0.4358974358975673,0.6410256410254659,0.4102564102563664,0.35897435897453417,0.7948717948721015,0.35897435897453417,0.5128205128206004,0.2307692307690994,0.2564102564103002,2
2018-02-05 01:29:00,0.4210526315789781,0.631578947368175,0.3947368421051094,0.34210526315795625,0.7894736842108031,0.34210526315795625,0.5,0.2105263157891969,0.2368421052630656,0.26315789473693435,2
2018-02-05 01:30:00,0.6956521739129176,0.5,0.4565217391306237,0.8260869565220119,0.4565217391306237,0.5869565217392354,0.3478260869564588,0.3695652173913883,0.3913043478263178,0.02173913043492952,0
2018-02-05 01:31:00,0.6666666666666666,0.6376811594204158,0.8840579710146746,0.6376811594204158,0.7246376811594902,0.5652173913043058,0.5797101449275922,0.5942028985508785,0.3478260869566197,0.20289855072472165,0
2018-02-05 01:32:00,0.6521739130434923,0.8985507246376718,0.6521739130434923,0.7391304347825387,0.5797101449274057,0.5942028985506873,0.608695652173969,0.3623188405797894,0.217391304347938,0.17391304347809294,0
2018-02-05 01:33:00,0.8985507246376718,0.6521739130434923,0.7391304347825387,0.5797101449274057,0.5942028985506873,0.608695652173969,0.3623188405797894,0.217391304347938,0.17391304347809294,0.05797101449280492,0
2018-02-05 01:34:00,0.8026315789475029,0.8815789473685017,0.7368421052631425,0.750000000000073,0.7631578947370036,0.5394736842106455,0.4078947368422167,0.3684210526314252,0.2631578947368575,0.09210526315792933,0
2018-02-05 01:35:00,0.9710144927537492,0.8115942028985648,0.8260869565218509,0.8405797101451374,0.5942028985508785,0.4492753623189805,0.4057971014491215,0.2898550724637961,0.1014492753623608,0.21739130434768614,0
2018-02-05 01:36:00,0.8358208955222941,0.8507462686567213,0.8656716417911486,0.6119402985075418,0.4626865671642632,0.41791044776098135,0.2985074626865573,0.1044776119403282,0.22388059701475224,0.4477611940298359,0
2018-02-05 01:37:00,0.8507462686567213,0.8656716417911486,0.6119402985075418,0.4626865671642632,0.41791044776098135,0.2985074626865573,0.1044776119403282,0.22388059701475224,0.4477611940298359,0.5820895522386873,1
2018-02-05 01:38:00,0.8656716417911486,0.6119402985075418,0.4626865671642632,0.41791044776098135,0.2985074626865573,0.1044776119403282,0.22388059701475224,0.4477611940298359,0.5820895522386873,0.2985074626865573,1
2018-02-05 01:39:00,0.6119402985075418,0.4626865671642632,0.41791044776098135,0.2985074626865573,0.1044776119403282,0.22388059701475224,0.4477611940298359,0.5820895522386873,0.2985074626865573,0.4925373134327864,1
2018-02-05 01:40:00,0.6888888888892069,0.6222222222220797,0.4444444444445541,0.15555555555564327,0.33333333333316884,0.6666666666668312,0.8666666666667324,0.4444444444445541,0.7333333333334651,0.9777777777781176,5
2018-02-05 01:41:00,0.5185185185182292,0.3703703703703399,0.1296296296296601,0.27777777777754936,0.5555555555555098,0.7222222222220395,0.3703703703703399,0.6111111111110198,0.8148148148148301,0.8703703703703399,4
2018-02-05 01:42:00,0.3448275862068437,0.1206896551724336,0.2586206896549414,0.5172413793102656,0.6724137931032305,0.3448275862068437,0.5689655172412539,0.7586206896551329,0.8103448275861211,0.8103448275861211,4
2018-02-05 01:43:00,0.08641975308644008,0.18518518518503288,0.3703703703703399,0.4814814814813597,0.2469135802468933,0.4074074074073465,0.5432098765432201,0.5802469135802266,0.5802469135802266,1.0,4
2018-02-05 01:44:00,0.08860759493671952,0.2784810126583417,0.3924050632911464,0.15189873417735394,0.31645569620260994,0.4556962025317808,0.493670886076049,0.493670886076049,0.9240506329114636,0.8987341772150974,4
2018-02-05 01:45:00,0.1666666666667489,0.26666666666665023,0.055555555555665215,0.20000000000004933,0.32222222222231545,0.35555555555561585,0.35555555555561585,0.7333333333333498,0.711111111110985,0.8333333333332511,4
2018-02-05 01:46:00,0.2413793103448364,0.022988505747273118,0.17241379310352747,0.29885057471276394,0.3333333333334184,0.3333333333334184,0.7241379310345092,0.701149425287236,0.8275862068964726,0.7816091954021815,4
2018-02-05 01:47:00,0.022988505747273118,0.17241379310352747,0.29885057471276394,0.3333333333334184,0.3333333333334184,0.7241379310345092,0.701149425287236,0.8275862068964726,0.7816091954021815,0.6551724137932002,4
2018-02-05 01:48:00,0.14285714285725615,0.2738095238096749,0.30952380952392283,0.30952380952392283,0.714285714285752,0.6904761904760772,0.8214285714284959,0.7738095238094105,0.6428571428572561,0.5119047619048375,3
2018-02-05 01:49:00,0.19736842105273156,0.23684210526321944,0.23684210526321944,0.6842105263158048,0.6578947368419515,0.8026315789472684,0.7499999999998539,0.6052631578948291,0.4605263157895122,0.3289473684211218,2
2018-02-05 01:50:00,0.12121212121222315,0.12121212121222315,0.636363636363667,0.606060606060443,0.7727272727271657,0.7121212121210541,0.5454545454546678,0.37878787878794506,0.2272727272728343,0.2272727272728343,2
2018-02-05 01:51:00,0.049180327868810686,0.6065573770491505,0.5737704918030341,0.7540983606555826,0.6885245901637136,0.5081967213115292,0.32786885245898056,0.16393442622949028,0.16393442622949028,0.24590163934405346,2
2018-02-05 01:52:00,0.6065573770491505,0.5737704918030341,0.7540983606555826,0.6885245901637136,0.5081967213115292,0.32786885245898056,0.16393442622949028,0.16393442622949028,0.24590163934405346,0.13114754098337386,0
2018-02-05 01:53:00,0.5737704918030341,0.7540983606555826,0.6885245901637136,0.5081967213115292,0.32786885245898056,0.16393442622949028,0.16393442622949028,0.24590163934405346,0.13114754098337386,0.24590163934405346,1
2018-02-05 01:54:00,0.7540983606555826,0.6885245901637136,0.5081967213115292,0.32786885245898056,0.16393442622949028,0.16393442622949028,0.24590163934405346,0.13114754098337386,0.24590163934405346,0.16393442622949028,1
2018-02-05 01:55:00,0.8749999999996529,0.6458333333333526,0.4166666666665896,0.2083333333332948,0.2083333333332948,0.3124999999997109,0.16666666666635827,0.3124999999997109,0.2083333333332948,0.1458333333333526,1
2018-02-05 01:56:00,0.6888888888892069,0.4444444444445541,0.22222222222227705,0.22222222222227705,0.33333333333316884,0.17777777777752554,0.33333333333316884,0.22222222222227705,0.15555555555564327,0.15555555555564327,1
2018-02-05 01:57:00,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4999999999996299,0.2666666666662226,0.4999999999996299,0.3333333333333333,0.23333333333340736,0.23333333333340736,0.36666666666614856,1
2018-02-05 01:58:00,0.3846153846154503,0.3846153846154503,0.5769230769227485,0.30769230769184786,0.5769230769227485,0.3846153846154503,0.2692307692309006,0.2692307692309006,0.4230769230763976,0.7307692307690994,5
2018-02-05 01:59:00,0.3846153846154503,0.5769230769227485,0.30769230769184786,0.5769230769227485,0.3846153846154503,0.2692307692309006,0.2692307692309006,0.4230769230763976,0.7307692307690994,0.5769230769227485,5
2018-02-05 02:00:00,0.8103448275861211,0.6896551724136875,0.8103448275861211,0.7241379310346016,0.6724137931036133,0.6724137931036133,0.7413793103446757,0.8793103448275664,0.8103448275861211,0.10344827586197657,2
2018-02-05 02:01:00,0.7230769230768337,0.8307692307691572,0.7538461538462642,0.7076923076924599,0.7076923076924599,0.7692307692306378,0.8923076923076766,0.8307692307691572,0.19999999999993168,0.27692307692316626,2
2018-02-05 02:02:00,0.8382352941175703,0.7647058823530373,0.7205882352942521,0.7205882352942521,0.7794117647057479,0.8970588235293926,0.8382352941175703,0.2352941176469628,0.30882352941182234,0.08823529411757022,0
2018-02-05 02:03:00,0.8000000000000683,0.7538461538462642,0.7538461538462642,0.8153846153844421,0.9384615384614806,0.8769230769229613,0.24615384615373576,0.3230769230769704,0.0923076923076082,0.4923076923078132,0
2018-02-05 02:04:00,0.7538461538462642,0.7538461538462642,0.8153846153844421,0.9384615384614806,0.8769230769229613,0.24615384615373576,0.3230769230769704,0.0923076923076082,0.4923076923078132,0.9384615384614806,0
2018-02-05 02:05:00,0.7538461538462642,0.8153846153844421,0.9384615384614806,0.8769230769229613,0.24615384615373576,0.3230769230769704,0.0923076923076082,0.4923076923078132,0.9384615384614806,0.7076923076924599,5
2018-02-05 02:06:00,0.8153846153844421,0.9384615384614806,0.8769230769229613,0.24615384615373576,0.3230769230769704,0.0923076923076082,0.4923076923078132,0.9384615384614806,0.7076923076924599,0.7076923076924599,5
2018-02-05 02:07:00,0.9384615384614806,0.8769230769229613,0.24615384615373576,0.3230769230769704,0.0923076923076082,0.4923076923078132,0.9384615384614806,0.7076923076924599,0.7076923076924599,0.6923076923077449,5
2018-02-05 02:08:00,0.904761904761972,0.25396825396819245,0.33333333333345083,0.0952380952380281,0.5079365079367373,0.968253968254108,0.7301587301590379,0.7301587301590379,0.7142857142859157,0.8888888888892021,4
2018-02-05 02:09:00,0.25396825396819245,0.33333333333345083,0.0952380952380281,0.5079365079367373,0.968253968254108,0.7301587301590379,0.7301587301590379,0.7142857142859157,0.8888888888892021,0.7460317460318076,3
2018-02-05 02:10:00,0.2800000000000474,0.07999999999992895,0.4266666666667812,0.8133333333333017,0.6133333333334794,0.6133333333334794,0.6000000000000593,0.7466666666667929,0.6266666666666035,0.8399999999998461,3
2018-02-05 02:11:00,0.05555555555550987,0.2962962962963953,0.5648148148148301,0.4259259259260554,0.4259259259260554,0.4166666666667352,0.5185185185186404,0.43518518518517,0.5833333333332648,0.9907407407408856,4
2018-02-05 02:12:00,0.17687074829941118,0.3741496598639589,0.2721088435375208,0.2721088435375208,0.2653061224490412,0.34013605442186323,0.2789115646258493,0.387755102040767,0.687074829932055,0.925170068027178,4
2018-02-05 02:13:00,0.31111111111113304,0.2000000000001316,0.2000000000001316,0.19259259259267664,0.2740740740741874,0.20740740740742206,0.32592592592587843,0.6518518518519213,0.9111111111110344,0.9037037037035794,4
2018-02-05 02:14:00,0.10000000000009253,0.10000000000009253,0.0916666666667052,0.18333333333341045,0.10833333333329477,0.24166666666656644,0.6083333333333873,0.8999999999999074,0.8916666666665202,0.7583333333332485,4
2018-02-05 02:15:00,0.10000000000009253,0.0916666666667052,0.18333333333341045,0.10833333333329477,0.24166666666656644,0.6083333333333873,0.8999999999999074,0.8916666666665202,0.7583333333332485,0.6416666666665665,4
2018-02-05 02:16:00,0.04385964912289416,0.14035087719310546,0.06140350877193495,0.20175438596484568,0.5877192982456909,0.8947368421051709,0.8859649122805531,0.7456140350876425,0.6228070175437725,0.5789473684210731,3
2018-02-05 02:17:00,0.14035087719310546,0.06140350877193495,0.20175438596484568,0.5877192982456909,0.8947368421051709,0.8859649122805531,0.7456140350876425,0.6228070175437725,0.5789473684210731,0.5526315789474145,3
2018-02-05 02:18:00,0.03603603603606667,0.18018018018013326,0.5765765765766667,0.8918918918918001,0.8828828828827333,0.7387387387386667,0.6126126126125333,0.5675675675676,0.5405405405406,0.4954954954954667,3
2018-02-05 02:19:00,0.18018018018013326,0.5765765765766667,0.8918918918918001,0.8828828828827333,0.7387387387386667,0.6126126126125333,0.5675675675676,0.5405405405406,0.4954954954954667,0.4684684684684667,2
2018-02-05 02:20:00,0.5523809523809786,0.8857142857141709,0.8761904761902991,0.723809523809405,0.5904761904760435,0.5428571428571066,0.5142857142857022,0.4666666666665539,0.4380952380951495,0.35238095238093625,0
2018-02-05 02:21:00,0.8749999999998843,0.8645833333331502,0.6979166666665606,0.552083333333208,0.5,0.4687500000000289,0.4166666666665896,0.3854166666666185,0.2916666666667052,0.05208333333320805,0
2018-02-05 02:22:00,0.8785046728970373,0.728971962616739,0.5981308411214002,0.5514018691588979,0.523364485981355,0.476635514018645,0.4485981308411021,0.3644859813084733,0.1495327102802982,0.14018691588792226,0
2018-02-05 02:23:00,0.7722772277228093,0.6336633663366359,0.5841584158416995,0.5544554455446937,0.5049504950495376,0.4752475247525319,0.38613861386151455,0.158415841584104,0.14851485148524865,0.2475247524753411,0
2018-02-05 02:24:00,0.8181818181816347,0.7613636363635847,0.7272727272727043,0.6704545454544021,0.6363636363635217,0.5340909090908804,0.2727272727270433,0.26136363636358473,0.37499999999993694,0.03409090909088042,0
2018-02-05 02:25:00,0.8727272727272579,0.8454545454545564,0.7999999999999192,0.7727272727272176,0.6909090909091129,0.4818181818180644,0.4727272727272984,0.5636363636363709,0.2909090909091533,0.0,0
2018-02-05 02:26:00,0.930769230769294,0.8923076923076766,0.8692307692307745,0.8000000000000683,0.6230769230768679,0.615384615384681,0.6923076923077449,0.4615384615385535,0.21538461538464693,0.007692307692357621,0
2018-02-05 02:27:00,0.8923076923076766,0.8692307692307745,0.8000000000000683,0.6230769230768679,0.615384615384681,0.6923076923077449,0.4615384615385535,0.21538461538464693,0.007692307692357621,0.18461538461538726,0
2018-02-05 02:28:00,0.8968253968254289,0.8253968253969205,0.6428571428571049,0.6349206349207216,0.7142857142857898,0.4761904761905853,0.22222222222226135,0.007936507936559685,0.19047619047619888,0.24603174603176425,0
2018-02-05 02:29:00,0.8455284552846322,0.6585365853658008,0.6504065040651155,0.7317073170732323,0.4878048780488818,0.22764227642279944,0.008130081300865845,0.1951219512195166,0.25203252032521645,0.52845528455285,1
2018-02-05 02:30:00,0.6585365853658008,0.6504065040651155,0.7317073170732323,0.4878048780488818,0.22764227642279944,0.008130081300865845,0.1951219512195166,0.25203252032521645,0.52845528455285,0.37398373983748207,1
2018-02-05 02:31:00,0.6504065040651155,0.7317073170732323,0.4878048780488818,0.22764227642279944,0.008130081300865845,0.1951219512195166,0.25203252032521645,0.52845528455285,0.37398373983748207,0.4065040650407649,1
2018-02-05 02:32:00,0.7317073170732323,0.4878048780488818,0.22764227642279944,0.008130081300865845,0.1951219512195166,0.25203252032521645,0.52845528455285,0.37398373983748207,0.4065040650407649,0.43089430894318187,1
2018-02-05 02:33:00,0.6741573033709183,0.3146067415730785,0.01123595505625266,0.26966292134831743,0.34831460674158704,0.7303370786516826,0.516853932584379,0.5617977528091401,0.5955056179776487,0.16853932584279194,2
2018-02-05 02:34:00,0.4,0.014285714285804916,0.3428571428570976,0.4428571428570976,0.9285714285712926,0.6571428571429024,0.7142857142858049,0.7571428571429024,0.21428571428580487,0.4857142857141951,2
2018-02-05 02:35:00,0.014285714285804916,0.3428571428570976,0.4428571428570976,0.9285714285712926,0.6571428571429024,0.7142857142858049,0.7571428571429024,0.21428571428580487,0.4857142857141951,0.7142857142858049,3
2018-02-05 02:36:00,0.3428571428570976,0.4428571428570976,0.9285714285712926,0.6571428571429024,0.7142857142858049,0.7571428571429024,0.21428571428580487,0.4857142857141951,0.7142857142858049,0.2857142857141951,2
2018-02-05 02:37:00,0.4090909090908326,0.9242424242422764,0.636363636363667,0.6969696969697785,0.7424242424242781,0.16666666666672275,0.4545454545453322,0.6969696969697785,0.2424242424241099,0.07575757575772359,0
2018-02-05 02:38:00,0.9350649350648116,0.6883116883117295,0.7402597402598227,0.7792207792208204,0.2857142857143681,0.5324675324674499,0.7402597402598227,0.3506493506492683,0.20779220779237256,0.24675324675337035,0
2018-02-05 02:39:00,0.7260273972603489,0.7808219178083399,0.8219178082192572,0.30136986301379864,0.5616438356163759,0.7808219178083399,0.3698630136985593,0.21917808219196416,0.2602739726028814,0.452054794520698,0
2018-02-05 02:40:00,0.7916666666668594,0.8333333333334876,0.30555555555568403,0.5694444444444315,0.7916666666668594,0.3749999999999615,0.22222222222242785,0.26388888888905593,0.4583333333335261,0.2916666666667052,0
2018-02-05 02:41:00,0.8333333333334876,0.30555555555568403,0.5694444444444315,0.7916666666668594,0.3749999999999615,0.22222222222242785,0.26388888888905593,0.4583333333335261,0.2916666666667052,0.4166666666668979,1
2018-02-05 02:42:00,0.30555555555568403,0.5694444444444315,0.7916666666668594,0.3749999999999615,0.22222222222242785,0.26388888888905593,0.4583333333335261,0.2916666666667052,0.4166666666668979,0.5555555555557612,5
2018-02-05 02:43:00,0.5694444444444315,0.7916666666668594,0.3749999999999615,0.22222222222242785,0.26388888888905593,0.4583333333335261,0.2916666666667052,0.4166666666668979,0.5555555555557612,0.7361111111112525,5
2018-02-05 02:44:00,0.6951219512196971,0.3292682926829004,0.1951219512196971,0.23170731707332265,0.40243902439042223,0.2560975609756494,0.3658536585367967,0.4878048780489721,0.6463414634147728,0.8902439024391234,4
2018-02-05 02:45:00,0.3292682926829004,0.1951219512196971,0.23170731707332265,0.40243902439042223,0.2560975609756494,0.3658536585367967,0.4878048780489721,0.6463414634147728,0.8902439024391234,0.6219512195121754,4
2018-02-05 02:46:00,0.1951219512196971,0.23170731707332265,0.40243902439042223,0.2560975609756494,0.3658536585367967,0.4878048780489721,0.6463414634147728,0.8902439024391234,0.6219512195121754,0.2926829268292749,4
2018-02-05 02:47:00,0.23170731707332265,0.40243902439042223,0.2560975609756494,0.3658536585367967,0.4878048780489721,0.6463414634147728,0.8902439024391234,0.6219512195121754,0.2926829268292749,0.2926829268292749,2
2018-02-05 02:48:00,0.40243902439042223,0.2560975609756494,0.3658536585367967,0.4878048780489721,0.6463414634147728,0.8902439024391234,0.6219512195121754,0.2926829268292749,0.2926829268292749,0.02439024390259753,2
2018-02-05 02:49:00,0.3775510204081517,0.4693877551021796,0.5714285714287008,0.7040816326531559,0.9081632653061988,0.6836734693877158,0.40816326530608543,0.40816326530608543,0.18367346938782908,0.1428571428571752,2
2018-02-05 02:50:00,0.5666666666667407,0.650000000000074,0.7583333333333888,0.9250000000000556,0.7416666666666112,0.5166666666665927,0.5166666666665927,0.3333333333333333,0.299999999999963,0.21666666666662965,0
2018-02-05 02:51:00,0.650000000000074,0.7583333333333888,0.9250000000000556,0.7416666666666112,0.5166666666665927,0.5166666666665927,0.3333333333333333,0.299999999999963,0.21666666666662965,0.3249999999999445,0
2018-02-05 02:52:00,0.7583333333333888,0.9250000000000556,0.7416666666666112,0.5166666666665927,0.5166666666665927,0.3333333333333333,0.299999999999963,0.21666666666662965,0.3249999999999445,0.2583333333333889,0
2018-02-05 02:53:00,0.9250000000000556,0.7416666666666112,0.5166666666665927,0.5166666666665927,0.3333333333333333,0.299999999999963,0.21666666666662965,0.3249999999999445,0.2583333333333889,0.20000000000003698,1
2018-02-05 02:54:00,0.8165137614677124,0.5688073394493787,0.5688073394493787,0.3669724770641679,0.3302752293577103,0.2385321100916684,0.35779816513750257,0.2844036697247912,0.22018348623854145,0.18348623853208396,1
2018-02-05 02:55:00,0.6595744680849808,0.6595744680849808,0.4255319148935969,0.38297872340419004,0.27659574468079073,0.41489361702118616,0.3297872340426085,0.2553191489362054,0.21276595744679846,0.5425531914894071,1
2018-02-05 02:56:00,0.7654320987652595,0.4938271604937866,0.44444444444435305,0.3209876543209064,0.4814814814813597,0.3827160493827668,0.2962962962963268,0.2469135802468933,0.6296296296296601,0.6049382716048063,5
2018-02-05 02:57:00,0.6349206349206573,0.5714285714285211,0.4126984126983568,0.6190476190475351,0.4920634920636152,0.3809523809524649,0.31746031746032866,0.8095238095239438,0.7777777777776994,0.3968253968252346,5
2018-02-05 02:58:00,0.6727272727271773,0.4909090909090322,0.7272727272725805,0.5818181818183066,0.4545454545455647,0.38181818181822585,0.9454545454545968,0.9090909090907257,0.4727272727270966,0.12727272727274194,2
2018-02-05 02:59:00,0.6,0.7857142857141951,0.6714285714287074,0.5714285714287074,0.5142857142858049,0.9571428571429024,0.9285714285712926,0.5857142857141949,0.3142857142858049,0.057142857142902466,2
2018-02-05 03:00:00,0.7534246575341924,0.6438356164385145,0.5479452054796062,0.4931506849316152,0.9178082191781656,0.8904109589040179,0.5616438356163759,0.30136986301379864,0.05479452054799104,0.5616438356163759,2
2018-02-05 03:01:00,0.5053763440861755,0.4301075268818668,0.3870967741936561,0.7204301075269895,0.6989247311827649,0.4408602150537404,0.23655913978503865,0.04301075268821055,0.4408602150537404,0.9462365591396772,5
2018-02-05 03:02:00,0.4301075268818668,0.3870967741936561,0.7204301075269895,0.6989247311827649,0.4408602150537404,0.23655913978503865,0.04301075268821055,0.4408602150537404,0.9462365591396772,0.5376344086022737,5
2018-02-05 03:03:00,0.3870967741936561,0.7204301075269895,0.6989247311827649,0.4408602150537404,0.23655913978503865,0.04301075268821055,0.4408602150537404,0.9462365591396772,0.5376344086022737,0.8602150537634947,5
2018-02-05 03:04:00,0.7052631578949116,0.6842105263158264,0.4315789473684407,0.23157894736853424,0.042105263157936564,0.4315789473684407,0.9263157894736694,0.5263157894738565,0.84210526315803,0.8000000000000935,5
2018-02-05 03:05:00,0.6842105263158264,0.4315789473684407,0.23157894736853424,0.042105263157936564,0.4315789473684407,0.9263157894736694,0.5263157894738565,0.84210526315803,0.8000000000000935,0.4631578947368347,4
2018-02-05 03:06:00,0.4315789473684407,0.23157894736853424,0.042105263157936564,0.4315789473684407,0.9263157894736694,0.5263157894738565,0.84210526315803,0.8000000000000935,0.4631578947368347,0.4000000000000468,3
2018-02-05 03:07:00,0.22916666666676305,0.04166666666670522,0.4270833333333237,0.9166666666665896,0.5208333333334683,0.8333333333334104,0.7916666666667053,0.4583333333332948,0.39583333333335263,0.6666666666668208,3
2018-02-05 03:08:00,0.04166666666670522,0.4270833333333237,0.9166666666665896,0.5208333333334683,0.8333333333334104,0.7916666666667053,0.4583333333332948,0.39583333333335263,0.6666666666668208,0.5937500000001446,3
2018-02-05 03:09:00,0.4270833333333237,0.9166666666665896,0.5208333333334683,0.8333333333334104,0.7916666666667053,0.4583333333332948,0.39583333333335263,0.6666666666668208,0.5937500000001446,0.8020833333334394,5
2018-02-05 03:10:00,0.9024390243901514,0.4390243902440477,0.8048780487805737,0.7560975609756494,0.3658536585365259,0.2926829268292749,0.6097560975611473,0.5243902439025976,0.7682926829269482,0.6585365853658008,5
2018-02-05 03:11:00,0.3529411764707163,0.6470588235295014,0.6078431372549532,0.2941176470587851,0.2352941176470716,0.4901960784315262,0.4215686274511212,0.6176470588236447,0.5294117647058567,1.0,5
2018-02-05 03:12:00,0.6285714285715313,0.5904761904762549,0.2857142857142555,0.2285714285714467,0.4761904761906373,0.40952380952395656,0.6000000000001269,0.5142857142857022,0.9714285714285956,0.7619047619048929,5
2018-02-05 03:13:00,0.5904761904762549,0.2857142857142555,0.2285714285714467,0.4761904761906373,0.40952380952395656,0.6000000000001269,0.5142857142857022,0.9714285714285956,0.7619047619048929,0.6380952380951918,4
2018-02-05 03:14:00,0.2857142857142555,0.2285714285714467,0.4761904761906373,0.40952380952395656,0.6000000000001269,0.5142857142857022,0.9714285714285956,0.7619047619048929,0.6380952380951918,0.15238095238110544,2
2018-02-05 03:15:00,0.2285714285714467,0.4761904761906373,0.40952380952395656,0.6000000000001269,0.5142857142857022,0.9714285714285956,0.7619047619048929,0.6380952380951918,0.15238095238110544,0.10476190476195713,2
2018-02-05 03:16:00,0.4711538461539755,0.4038461538462647,0.5961538461539488,0.5096153846153415,0.9711538461538688,0.7596153846155016,0.6346153846153149,0.14423076923086986,0.09615384615384204,0.16346153846155284,2
2018-02-05 03:17:00,0.4038461538462647,0.5961538461539488,0.5096153846153415,0.9711538461538688,0.7596153846155016,0.6346153846153149,0.14423076923086986,0.09615384615384204,0.16346153846155284,0.37499999999992,0
2018-02-05 03:18:00,0.5961538461539488,0.5096153846153415,0.9711538461538688,0.7596153846155016,0.6346153846153149,0.14423076923086986,0.09615384615384204,0.16346153846155284,0.37499999999992,0.432692307692396,0
2018-02-05 03:19:00,0.5096153846153415,0.9711538461538688,0.7596153846155016,0.6346153846153149,0.14423076923086986,0.09615384615384204,0.16346153846155284,0.37499999999992,0.432692307692396,0.31730769230765743,1
2018-02-05 03:20:00,0.9711538461538688,0.7596153846155016,0.6346153846153149,0.14423076923086986,0.09615384615384204,0.16346153846155284,0.37499999999992,0.432692307692396,0.31730769230765743,0.1730769230770011,1
2018-02-05 03:21:00,0.7596153846155016,0.6346153846153149,0.14423076923086986,0.09615384615384204,0.16346153846155284,0.37499999999992,0.432692307692396,0.31730769230765743,0.1730769230770011,0.33653846153855393,1
2018-02-05 03:22:00,0.7951807228915341,0.18072289156640367,0.1204819277108466,0.204819277108466,0.4698795180722215,0.5421686746989435,0.39759036144576704,0.21686746987963088,0.4216867469880968,0.66265060240979,4
